return_forecast,rol_var_res,observe_return,rolling_var,rol_avg,ewm
0,78.42587,0.633307796,77.79029726,2.022917711,-4.609611164
0,78.401375,5.857836962,78.42586475,1.956743545,-0.864669049
0,78.52959,-13.47674175,78.40136967,1.964194225,3.937120959
0,81.28589,7.81613198,78.52958964,2.033109954,-8.501352403
0,81.651405,-14.15380089,81.28588644,1.874560051,3.153993585
0,84.63542,11.91581892,81.65141083,1.966514545,-9.208716751
0,85.78153,4.711991385,84.63541749,1.79999924,5.880237297
0,85.824554,9.218480996,85.78152782,1.940185345,5.045775931
0,86.37971,-9.478272489,85.82455581,1.995620538,8.026279549
0,87.89343,15.06395928,86.37970219,2.104073256,-4.476971907
0,89.82545,5.3809575,87.89342802,1.992564168,9.480836081
0,89.88737,-8.439502302,89.82544422,2.169787218,6.55235138
0,91.1589,-4.537282412,89.8873618,2.2330926,-4.156115535
0,91.626045,-4.901386828,91.15888693,2.133804338,-4.42837759
0,92.14526,-4.688971,91.62604079,2.080424545,-4.766241331
0,92.62406,-14.3468987,92.14527483,2.02276117,-4.711048238
0,95.68136,-15.90217467,92.6240645,1.967596806,-11.59379857
0,99.29445,24.20772111,95.68135574,1.798809762,-14.67121007
0,105.18961,-1.760525613,99.29446262,1.611725354,13.09945506
0,105.30419,-12.54288765,105.1896048,1.896522073,2.48518315
0,818.24493,-26.83286424,105.3042017,1.875810007,-8.249153132
0,117.14901,8.179851969,107.6868995,1.728246623,-21.52323249
0,117.65505,24.04874347,117.1490124,1.412565867,-0.306743592
0,123.52528,6.976112766,117.6550552,1.50879942,17.09003288
0,123.79698,0.197019762,123.5252738,1.791725814,9.865804226
0,123.78874,-2.508667363,123.7969802,1.873797728,2.959529609
0,123.97267,15.19801183,123.788745,1.876115608,-0.946325371
0,125.99775,7.010720511,123.9726564,1.846601874,10.58534406
0,127.83196,1.023346983,125.9977482,2.025402013,8.032041524
0,126.19649,-8.983054061,126.2350766,2.107881078,3.025831137
0,127.582756,15.10420621,126.196497,2.119920455,-5.551944004
0,129.51929,3.191179369,127.5827631,2.014237466,9.202449006
0,129.47313,7.026745818,129.5193062,2.191934009,4.90868498
0,128.05498,-9.604355765,129.4731193,2.229477296,6.421585579
0,128.37805,-3.791589814,128.0549792,2.145253581,-5.025515381
0,128.68878,1.950281416,128.3780564,2.130733584,-4.144139976
0,127.50277,-6.298675399,128.688783,2.095472644,0.209018161
0,124.8911,3.723894985,127.5027798,1.976338279,-4.439334382
0,122.53531,-1.195498511,124.8911021,1.681052266,1.391543737
0,120.06758,-4.024057788,122.5353052,1.872010433,-0.456343583
0,119.35186,9.623418066,120.067571,2.009451055,-3.004710872
0,116.46576,6.544512581,119.3518721,1.824210976,6.015381227
0,114.07932,14.37736136,116.4657673,2.119310178,6.393332194
0,112.45633,4.870164155,114.0793121,1.996418142,12.09621017
0,112.50315,4.288446648,112.4563406,1.941391327,6.934748731
0,112.47672,-24.43501565,112.5031505,1.950638042,5.044532957
0,120.07842,-2.569695719,112.4767194,1.94547533,-16.01228748
0,120.2453,-3.658727308,120.0784282,1.563203678,-6.410436221
0,120.40618,6.329514274,120.2453091,1.49593742,-4.444929855
0,120.56545,0.029677874,120.4061759,1.394502293,3.251101666
0,120.539955,4.590705278,120.565458,1.489843897,0.950084672
0,120.399254,1.025121742,120.5399455,1.448679849,3.550527962
0,119.56612,-3.861250051,120.3992518,1.539720004,1.746666376
0,117.32804,-30.73347506,119.566121,1.632343467,-2.258988214
0,120.734055,2.33795707,117.3280321,1.741971866,-22.59790739
0,115.031204,-31.69688561,120.7340504,1.685275794,-4.786575633
0,126.70964,29.1242445,115.031218,1.435242127,-24.00822562
0,135.94038,7.229101242,126.7096268,0.93761163,13.94353875
0,134.33244,-0.369219333,135.9403737,1.274680314,9.14751196
0,133.70161,5.626936314,134.3324522,1.190651374,2.349846751
0,133.92961,-19.74704124,133.7016154,1.08496736,4.69062501
0,137.3148,9.09624607,133.929605,1.149538254,-12.76485088
0,128.96185,-0.743434626,137.3147875,1.046834442,2.85021837
0,128.23663,-19.08490501,128.9618521,1.465836163,0.283323373
0,133.00314,19.08877726,128.2366518,1.344792389,-13.55112547
0,136.75342,1.708271133,133.0031321,1.075488622,9.763090765
0,135.41115,14.04568963,136.7534089,1.30120279,4.009648171
0,137.05237,2.950858755,135.4111518,1.180915966,11.17824921
0,137.04677,-14.66803437,137.0523519,1.387895933,5.301541742
0,139.37428,-29.72410856,137.0467726,1.386191053,-8.962441192
0,147.84274,-45.89035736,139.3742864,1.11128588,-23.7922036
0,172.30002,19.35495056,147.8427458,0.579274609,-39.57659914
0,173.91501,3.414699214,172.3000165,-0.048163997,2.517364932
0,173.42497,11.08839336,173.9150125,-0.001778867,3.158317991
0,174.13419,-2.946936117,173.4249411,0.123251194,8.822657542
0,174.24597,6.170249706,174.1341889,0.16125646,0.415804928
0,170.23032,-3.654900745,174.2459862,0.122612813,4.526122627
0,170.18216,1.606726542,170.2303248,-0.034307617,-1.317465496
0,169.02591,31.30480881,170.1821576,-0.028111707,0.771243103
0,177.65253,15.28972541,169.0258953,-0.126602092,22.58093289
